id,game_id,name,storyline,first_release_date,follow_count,hype_count,critic_rating_value,critic_rating_count,user_rating_value,user_rating_count
23025,2947,Shadow Warrior,"Lo Wang is a bodyguard for Zilla Enterprises, which has control over every major industry in Japan. However, this has led to corruption. Master Zilla, the president of the Zilla Enterprise, is planning to conquer Japan using creatures from the ""dark side"". When he discovers this, Lo Wang quit his job as a bodyguard. Master Zilla realizes the threat that Lo Wang poses and sends his creatures to battle him",1997-05-13 00:00:00.000,29,NULL,77.5000,0,77.6326,61
195108,51914,Shadow Warrior Classic Complete,NULL,1997-05-13 00:00:00.000,3,NULL,NULL,NULL,NULL,NULL
47148,128644,Shanghai Double Pack,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
166616,71448,Shanghai: Dynasty,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
83470,217773,She's Got a Thing for a Spring,NULL,1997-10-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
63207,92074,Shienryu,NULL,1997-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
109678,6883,Shin Megami Tensei: Devil Summoner - Soul Hackers,NULL,1997-11-13 00:00:00.000,7,NULL,72.5000,6,80.0043,16
136452,146785,Shin Megami Tensei: Devil Summoner Digital Collection,NULL,1997-04-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
153410,42297,Shin Momotaro Densetsu,NULL,1997-09-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
60847,43908,Shin Super Robot Taisen,NULL,1997-01-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
105774,28396,Shining Force III,NULL,1997-12-11 00:00:00.000,2,NULL,NULL,NULL,86.0562,8
43242,45456,Shinrei Jusatsushi Taroumaru,"The player chooses to play as one of two ninja, Tarōmaru or Enkai, who are hired as bounty hunters to defeat powerful demons and save a stolen maiden.",1997-01-17 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
125403,47587,Shinsetsu Samurai Spirits: Bushidou Retsuden,NULL,1997-07-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
167241,50207,Shivers II: Harvest of Souls,"The game starts with the player checking into a motel in the sleepy town of Cyclone, Arizona. Upon entering the motel, the player is greeted by a rather unfriendly clerk who hands them a message that reads: 'I have your friends, only a warrior can free them.' The player walks into their room, sets down their bags and goes to bed. Once the player drifts to sleep, they have a strange dream involving a car wreck and a dead body. Once awake, the player is free to explore the town.

The player will quickly discover that their immediate goal is to find the twelve bahos (prayer sticks) scattered throughout the town and return them to the sacred kiva in Devil's Mouth Canyon just outside town. The bahos have been hidden by the villain known only as Darkcloud, a mysterious figure who wears a kachina mask, in order to test the player so that they may become ""the warrior"". The player is assured that once they become ""the warrior"", they will be able to free the members of Trip Cyclone, who have been transformed into petroglyphs. The player must ultimately deduce the true identity of Darkcloud and discover his actual plan.",1997-04-09 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
6480,47598,Shock Troopers,NULL,1997-01-11 00:00:00.000,NULL,NULL,NULL,NULL,75.4617,10
12538,39388,Shuffleshot,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
172631,45472,Shutokou Battle '97,NULL,1997-02-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
55576,214789,Shutokou Battle R,NULL,1997-04-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
170442,867,Sid Meier's Gettysburg!,NULL,1997-10-14 00:00:00.000,2,NULL,NULL,NULL,NULL,NULL
87460,39944,Side by Side 2,NULL,1997-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
149521,6049,Side Pocket 3,NULL,1997-07-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
162141,62276,Sierra Pro Pilot 98: The Complete Flight Simulator,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
110030,1356,Silhouette Mirage,"Silhouette Mirage takes place after a catastrophic event that causes a massive explosion and everyone in the world to split into two beings. Silhouette and Mirage. In case such an event happened humans created the ""Edo System"" to restore peace to the world, if the message was received. That Messenger is Shyna Nera Shyna known as the ""Messenger of Destruction"". Unfortunately, Shyna's memory has been mostly erased and she cannot remember where Edo is and has to find her way there. However, once she begins her journey she learns that the Silhouettes and Mirages are at war with one another, and to make matters worse is that both of them agree on thing and that is to eliminate Shyna.",1997-09-10 00:00:00.000,1,NULL,NULL,NULL,77.0093,5
159337,213291,SimTown,NULL,1997-05-16 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
10025,113464,Sindome,"Set in a dark gritty world in the year 2103, Sindome takes place in Withmore City, a geodesic dome city built in the wastelands of lower California. The face of the earth has been scarred by climate change and many great cities have been submerged due to the rising oceans. Sindome is all about playing a role in the struggle of the haves versus the have-nots. Characters fight for survival, carving out a niche in the underworld for themselves. 
 
From the Sindome website: 
 
The corporations have grown larger than the countries they were once entities of, their wealth and power allowing them to build a refuge away from the chaos that has befallen the globe. Once invested in their failed salvation, a city was born out of their necessity to turn a profit. The blood, sweat and very lives of the first citizens a testament to the inequality that has existed since its birth, the city teems with the overflowing masses of corporate drones and ramshackle destitute. With the law empowering its patrolmen to be judge, jury and executioner, the haves have a distinct advantage over the population that is forbidden from owning fire-arms themselves.",1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
60732,81031,Sítio do Pica-Pau Amarelo,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
136500,16315,Skipper and Skeeto: The Great Treasure Hunt,NULL,1997-12-31 00:00:00.000,2,NULL,NULL,NULL,NULL,NULL
68348,108768,Slam Dunk Typing,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
104113,71895,Slayers Royal,NULL,1997-07-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
130456,28395,Snake,NULL,1997-12-18 00:00:00.000,1,NULL,NULL,NULL,70.8245,13
48027,39801,Snow Board Championship,NULL,1997-06-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
47688,3342,Snowboard Kids,NULL,1997-12-12 00:00:00.000,6,NULL,40.0000,1,70.3414,18
104139,50211,SODA Off-Road Racing,NULL,1997-10-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
110195,151786,Soeldnerschild,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
182379,35026,Sol Divide,NULL,1997-12-31 00:00:00.000,NULL,NULL,47.0000,1,NULL,NULL
82762,1485,Solar Assault,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
126113,62861,Sold Out,NULL,1997-06-20 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
176698,69225,Soldier Boyz,NULL,1997-04-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
32331,92103,Soldnerschild,NULL,1997-09-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
147332,44437,Solid Runner,NULL,1997-03-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
135148,50924,Sonic & Knuckles Collection,NULL,1997-02-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
152607,198584,Sonic 3D Blast,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
49951,202967,Sonic 3D Blast,NULL,1997-09-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
97480,222703,Sonic 3D Blast 5,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
90796,46204,Sonic Classics,NULL,1997-02-01 00:00:00.000,2,NULL,NULL,NULL,NULL,NULL
17182,72129,Sonic Jam,NULL,1997-06-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
135839,202757,Sonic R,NULL,1997-11-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
58068,200989,Sonic's Bonus Game,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
79083,73234,Sophie's World,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
60632,93286,Sorcerian Forever,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
62475,64507,Soreyuke!! Kid: Go! Go! Kid,NULL,1997-07-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
13452,166398,Sotsugyou Vacation,NULL,1997-10-16 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
111623,180288,Soul Master,"This game is set in the magical world of Aster, which is said to have been created by mages long ago.
It is closed off by a wall of fog, and cat people with superior magical abilities reflect and coexist with monsters.
You have come to this magic academy in order to become the strongest mage ""Soul Master"".
You dream of passing the entrance exam, graduating in one year with excellent grades, and becoming a Soul Master.",1997-11-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
104478,135346,Soviet Prisoner,NULL,1997-12-31 00:00:00.000,1,1,NULL,NULL,NULL,NULL
125263,15651,Space Empires III,NULL,1997-10-13 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
40082,61257,Spectral Force,NULL,1997-10-09 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
68741,93405,Spellcross: The Last Battle,NULL,1997-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
22612,45034,Spider: The Video Game,NULL,1997-03-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
39685,198902,Spider-Man,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
136416,218011,Sports Feel Fishing Champion,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
179183,5204,"Spy Fox in ""Dry Cereal""",NULL,1997-10-17 00:00:00.000,1,NULL,NULL,NULL,79.9466,6
74040,40250,Stagger 1,NULL,1997-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
158670,2591,Star Fox 64,"Mad scientist Andross arises as the emperor of Venom and declares war on the entire Lylat System, starting with Corneria. General Pepper sends in the Star Fox team to protect the key planets of the Lylat System and stop Dr. Andross.",1997-04-27 00:00:00.000,53,NULL,87.0000,1,85.1214,167
37125,104779,Star Sweep,NULL,1997-01-01 00:00:00.000,NULL,NULL,72.0000,1,NULL,NULL
187251,23946,Star Trek: Starfleet Academy,"The player takes the role of human Cadet David Forester, leader of a cadet group at Starfleet's San Francisco–based Command College. The player has to pass all the simulated missions, optionally including the infamous Kobayashi Maru scenario. The scenarios, in addition to simple combat situations, include a recreation of Kirk's near-disastrous starship confrontation with Khan Noonien Singh which Kirk ruefully admits is used to teach cadets to avoid his serious mistake that nearly doomed his ship. In addition, between simulator scenarios, Forester must keep his crew in check and prevent personality clashes from lowering team performance by choosing the right dialogue options during cutscenes.
The cadet crew consists of a Vulcan science officer called Sturek, a female Andorian communications officer named Vanda M'Giia, and a detached and shy human engineer Robin Brady, with Trill Jana Akton at the helm and human Geoff Corin at navigation.
During the course of the game it is possible to foil the machinations of the Vanguard — a fanatical terrorist group dedicated to overthrowing the Federation government and installing Kirk as a despot — and to investigate the cause of increasing tensions around the Klingon Neutral Zone. On the other hand, it is possible to be dismissed from the Academy in disgrace if the wrong choice is made during certain full motion video sequences.",1997-09-01 00:00:00.000,1,NULL,NULL,NULL,70.0000,3
26758,71483,Star Warped,NULL,1997-11-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
114162,40636,Star Wars: Ewok Adventure,NULL,1997-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
39840,198918,Star Wars: Galactic Battle,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
118219,198919,Star Wars: Imperial Assault,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
170621,150,Star Wars: Jedi Knight - Dark Forces II,NULL,1997-09-30 00:00:00.000,23,NULL,NULL,NULL,83.6663,73
125677,18044,Star Wars: Masters of Teräs Käsi,NULL,1997-10-31 00:00:00.000,NULL,NULL,NULL,NULL,54.9035,7
39815,198922,Star Wars: Millenium Falcon Challenge,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
125579,68817,Star Wars: Monopoly,NULL,1997-10-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
39688,198925,Star Wars: Rebel Forces Laser Game,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
176316,170,Star Wars: X-Wing vs. TIE Fighter,NULL,1997-04-30 00:00:00.000,2,NULL,NULL,NULL,76.0409,16
130219,155,Star Wars: Yoda Stories,NULL,1997-03-31 00:00:00.000,NULL,NULL,NULL,NULL,59.2084,6
99666,70929,Starshatter,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
144606,44966,Steel Reign,NULL,1997-10-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
79418,45481,Steep Slope Sliders,NULL,1997-12-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
77580,40692,Stell-A-Sketch,NULL,1997-05-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
44482,80846,Strategy Challenges Collection 2,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
150213,45193,Street Fighter Collection,NULL,1997-08-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
27674,44276,Street Fighter EX Plus,NULL,1997-05-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
176053,38297,Street Fighter EX plus Alpha,NULL,1997-07-17 00:00:00.000,1,NULL,NULL,NULL,68.1059,14
68831,6709,Street Fighter III 2nd Impact: Giant Attack,NULL,1997-10-01 00:00:00.000,2,NULL,NULL,NULL,77.8316,12
73849,6708,Street Fighter III: New Generation,NULL,1997-02-01 00:00:00.000,3,NULL,NULL,NULL,72.3030,25
145391,1497,Streets of SimCity,NULL,1997-10-31 00:00:00.000,3,NULL,NULL,NULL,NULL,NULL
13661,39299,Strikers 1945 II,NULL,1997-12-31 00:00:00.000,NULL,NULL,74.0000,1,83.0000,3
54015,50135,Sub Culture,NULL,1997-11-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
34682,60103,Sunset Over Savannah,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
145368,61347,Super Black Bass Pocket 2,NULL,1997-06-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
162083,38387,Super Bomberman 5,NULL,1997-02-28 00:00:00.000,NULL,NULL,NULL,NULL,95.9895,10
123005,160305,Super Donkey Kong 2,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
168741,37838,Super Double Yakuman II,NULL,1997-03-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
105539,50231,Super EF2000,NULL,1997-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
3016,150173,Super Famicom Wars BS Ban,NULL,1997-04-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
121994,39314,Super Gem Fighter Mini Mix,NULL,1997-10-04 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
185965,132642,Super Mario 64,"“Mario, please come to the castle. I've baked a cake for you. Yours truly, Princess Toadstool.”

“Wow, an invitation from Peach! I'll head out right away. I hope she can wait for me!”

Mario is so excited to receive the invitation from the princess, who lives in the Mushroom Castle that he quickly dresses in his best and leaves right away.

“Hmmm, something's not quite right here... It's so quiet...”

Shaking off his uneasy premonition, Mario steps into the silent castle, where he is greeted by the gruff words, “No one's home! Now scram! Bwa, ha, ha.”

The sound seems to come from everywhere.

“Who's there?! I've heard that voice somewhere before...”

Mario begins searching all over the castle. Most of the doors are locked, but finding one open, he peeks inside. Hanging on the wall is the largest painting he has ever seen, and from behind the painting comes the strangest sound that he has ever heard...

“I think I hear someone calling. What secrets does this painting hold?”

Without a second thought, Mario jumps at the painting. As he is drawn into it, another world opens before his very eyes.

Once inside the painting, Mario finds himself in the midst of battling Bob-ombs. According to the Bob-omb Buddies, someone...or something...has suddenly attacked the castle and stolen the “Power Stars.” These stars protect the castle. With the stars in his control, the beast plans to take over the Mushroom Castle.

To help him accomplish this, he plans to convert the residents of the painting world into monsters as well. If nothing is done, all those monsters will soon begin to overflow from inside the painting.

“A plan this maniacal, this cunning...this must be the work of Bowser!”

Princess Toadstool and Toad are missing, too. Bowser must have taken them and sealed them inside the painting. Unless Mario recovers the Power Stars immediately, the inhabitants of this world will become Bowser's army.

“Well, Bowser's not going to get away with it, not as long as I'm around!”

Stolen Power Stars are hidden throughout the painting world. Use your wisdom and strength to recover the Power Stars and restore peace to the Mushroom Castle.

“Mario! You are the only one we can count on.”",1997-07-18 00:00:00.000,1,NULL,NULL,NULL,79.9702,13
44156,46667,Super Robot Taisen F,NULL,1997-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
19785,40452,Super World Stadium '97,NULL,1997-06-06 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
64269,81521,Superman,NULL,1997-12-31 00:00:00.000,2,NULL,NULL,NULL,46.0000,0
64877,153678,Superman Activity Center,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
37453,42541,Sutte Hakkun,"On an island far away in the ocean, the ""Rainbow of Happiness"" used to stretch above the land. One day the rainbow mysteriously broke apart, separating into shards that fell on the island. Eager to return the rainbow to its magnificent self, Hakkun sets out to retrieve the shards.",1997-11-02 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
158365,150194,Sutte Hakkun: Event Version,"On an island far away in the ocean, the ""Rainbow of Happiness"" used to stretch above the land. One day the rainbow mysteriously broke apart, separating into shards that fell on the island. Eager to return the rainbow to its magnificent self, Hakkun sets out to retrieve the shards.",1997-11-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
46473,92933,Svea Rike,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
88735,20810,Swagman,NULL,1997-07-07 00:00:00.000,NULL,NULL,50.0000,1,NULL,NULL
26544,214456,Syndicate Wars,NULL,1997-07-17 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
139934,191239,Tabboz Simulator,NULL,1997-03-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
123497,141163,Tactics Formula,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
52379,8696,Take No Prisoners,NULL,1997-09-30 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
54525,1201,Tales of Destiny,NULL,1997-12-23 00:00:00.000,5,NULL,NULL,NULL,82.9617,20
164504,11284,Tamagotchi,NULL,1997-10-01 00:00:00.000,NULL,NULL,NULL,NULL,70.0000,1
38102,3611,Tamagotchi 64: Minna de Tamagotchi World,NULL,1997-12-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
128110,173078,Tatakae! KitadeMan,NULL,1997-12-06 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
88739,49060,Taz-Mania 2,NULL,1997-02-01 00:00:00.000,NULL,NULL,NULL,NULL,50.0000,0
94083,180229,Team 47 GoMan,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
155518,43939,Tecmo Stackers,NULL,1997-10-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
165122,1244,Tekken 3,"Fifteen years after the King of the Iron Fist Tournament 2, Heihachi Mishima has established the Tekken Force, a paramilitary organization dedicated to the protection of the Mishima Zaibatsu. A squadron of the Tekken Force searches an ancient temple located in Mexico. Soon after arriving there, Heihachi learns that they have been obliterated by Ogre. However, Heihachi, having witnessed the event, seeks to capture Ogre in hopes of harnessing its power for his own gain. Soon after, various martial artists end up dead, attacked or missing from all over the world, with Ogre behind it.

Jun Kazama has been living a quiet life in Yakushima with her young son, Jin, fathered after the events of the previous tournament by Heihachi's son, Kazuya. However, their peaceful life is disrupted when Jun begins to feel the encroaching presence of Ogre. Jun is now a target and instructs Jin to seek Heihachi should anything happen. Sometime after Jin's fifteenth birthday, Ogre indeed attacks. Against Jun's wishes, Jin valiantly tries to fight Ogre off, but Ogre knocks him unconscious. When Jin awakens, he finds that his house has been burned to the ground, and that his mother is missing and most likely dead. Driven by revenge, Jin is confronted by the Devil, which brands Jin's left arm and possesses him. Jin goes to Heihachi, explaining his situation and identity and begging him for training to become strong enough to face Ogre. Heihachi accepts and takes Jin in, as well as sending him to school.

Four years later, Jin masters the Mishima karate style. On Jin's nineteenth birthday, Heihachi announces the King of the Iron Fist Tournament 3, secretly intending to lure out Ogre, while Jin prepares for his upcoming battle.

In the tournament, at a large temple, Paul Phoenix defeats Ogre and walks away from the tournament, thinking he is victorious. However, Ogre transforms into its true form of a monstrous beast, and Jin finally confronts it. Jin battles and defeats Ogre, and the being completely dissolves. However, Jin is suddenly gunned down by a squadron of Tekken Forces led by Heihachi, who, no longer needing him, personally fires a final shot into his grandson's head.

However, Jin, revived by the Devil within him, reawakens and dispatches the soldiers, smashing Heihachi through the wall of the temple. Heihachi survives the long fall, looking up to see Jin sprout feathery wings and fly off into the night.",1997-03-22 00:00:00.000,131,NULL,NULL,NULL,84.8615,434
2147,8184,Temujin,"At the beginning of the 13th century, the Mongolian Empire was united by Genghis Khan, whose real name was Temüjin. At his death, he was buried with some mystical artifacts, one of which supposedly contained a dark and evil power. Time has passed and the tomb has remained undisturbed, until archaeologists recover the artifacts and put them on display at the Stevenson Museum. Slowly the powers of the artifacts begin to reawaken...",1997-10-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
19488,80577,Tengai Makyou: Daiyon no Mokushiroku - The Apocalypse IV,NULL,1997-01-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
172439,45065,Tennis Arena,NULL,1997-11-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
33989,86158,Tennis Elbow,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
116348,58549,Terra Cresta 3D,NULL,1997-08-08 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
145464,77393,Terracide,NULL,1997-08-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
121569,69334,TerraFire,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
124118,78297,Test Drive 4,NULL,1997-09-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
176831,46041,Test Drive: Off-Road,NULL,1997-03-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
88422,51351,Tetrinet,NULL,1997-09-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
90683,203113,Tetris for Windows CE,NULL,1997-09-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
56647,39403,Tetris Plus 2,NULL,1997-09-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
34651,3612,Tetrisphere,NULL,1997-08-11 00:00:00.000,1,NULL,NULL,NULL,82.4043,9
104442,57833,Tetsu Ikuzawa Kanshuu Meisha Retsuden: Greatest 70's,NULL,1997-12-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
117131,62952,Tetsudoh-Oh 2: Sekai Seifuku no Yabou,NULL,1997-09-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
115455,46565,Tetsuo Gaiden,NULL,1997-06-02 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
114847,71148,The 3D Adventures of Sailor Moon,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
66454,109262,The 3rd Millennium,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
88817,42588,The Adventures of Tintin: Prisoners of the Sun,NULL,1997-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
89369,56968,The Adventures of Valdo and Marie,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
59887,18243,The American Girls Premiere,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
33639,86022,The Cassandra Galleries,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
183890,50419,The City of Lost Children,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
183461,20001,The City of Lost Children,NULL,1997-05-15 00:00:00.000,2,NULL,50.0000,1,64.9179,7
77260,58438,The Conveni: Ano Machi wo Dokusen Seyo,NULL,1997-03-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
130088,8538,The Crow: City of Angels,NULL,1997-02-01 00:00:00.000,1,NULL,10.0000,1,NULL,NULL
169485,62,The Curse of Monkey Island,NULL,1997-10-31 00:00:00.000,106,NULL,NULL,NULL,85.3150,240
166931,7721,The Day the World Broke,NULL,1997-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
56516,60142,The Edifice,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
154143,12428,The Feeble Files,NULL,1997-12-31 00:00:00.000,2,NULL,NULL,NULL,NULL,NULL
42181,49000,The Fidgetts,NULL,1997-11-01 00:00:00.000,NULL,NULL,NULL,NULL,50.0000,0
84107,217771,The Frenetic Five vs. Sturm und Drang,NULL,1997-10-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
169161,19156,The Granstream Saga,NULL,1997-11-06 00:00:00.000,2,NULL,NULL,NULL,NULL,NULL
39225,45512,The Incredible Hulk: The Pantheon Saga,"Most levels include at least one arch-enemy, such as Piecemeal, Trauma & Lazarus or the U-Foes. Luckily, the Hulk’s regenerative powers allow him to regain health slowly. Little seems to be left of the Hulk’s legendary leaping capacity, however, so the green meat ball is forced to hop from platform to platform every now and then.",1997-04-10 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
118236,47599,The Irritating Maze,NULL,1997-09-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
101384,47079,The Journeyman Project: Pegasus Prime,NULL,1997-06-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
62606,186649,The Jungle Book 2,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
33143,75462,The King of Fighters '96 Collection,NULL,1997-02-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
184857,15428,The King of Fighters '97,NULL,1997-01-25 00:00:00.000,10,NULL,NULL,NULL,79.6137,47
10438,191476,The King of Fighters: Heat of Battle,NULL,1997-08-08 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
186366,22844,The Last Blade,NULL,1997-12-05 00:00:00.000,2,NULL,70.0000,2,70.2748,14
96061,43987,The Last Blade: Beyond The Destiny,NULL,1997-01-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
88869,7650,The Last Express,NULL,1997-03-30 00:00:00.000,13,NULL,NULL,NULL,86.3615,19
151135,203655,The Lion King Legeng,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
188592,1253,The Lost Vikings 2,"After escaping from Tomator in The Lost Vikings, Erik the Swift, Olaf the Stout, and Baleog the Fierce have lived joyous and fruitful Viking lives. Then one day, after returning home from a fishing trip, the Vikings get captured by Tomator again. Tomator then calls upon a robotic guard to send them into the Arena, which falls short when a system failure happens. During the blackout, the three Vikings dismantle the robot piece by piece and wear its parts on their bodies, granting them new abilities. The three Vikings are then accidentally sent through time once again. Equipped with the new robotic gear, Erik, Olaf, and Baleog must journey through each level to find their way back home.",1997-02-27 00:00:00.000,4,NULL,NULL,NULL,86.7641,18
